path,type,required,constraints,description
ITR.ITR4.ScheduleBP.NatOfBus44AD[].CodeAD,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""01001"",""01002"",""01003"",""01004"",""01005"",""01006"",""01007"",""01008"",""01009"",""01010"",""01011"",""01012"",""01013"",""01014"",""01015"",""01016"",""01017"",""01018"",""02001"",""02002"",""02003"",""02004"",""02005"",""02006"",""03001"",""03002"",""03003"",""03004"",""03005"",""03006"",""03007"",""03008"",""03009"",""03010"",""03011"",""03012"",""03013"",""03014"",""03015"",""03016"",""04001"",""04002"",""04003"",""04004"",""04005"",""04006"",""04007"",""04008"",""04009"",""04010"",""04011"",""04012"",""04013"",""04014"",""04015"",""04016"",""04017"",""04018"",""04019"",""04020"",""04021"",""04022"",""04023"",""04024"",""04025"",""04026"",""04027"",""04028"",""04029"",""04030"",""04031"",""04032"",""04033"",""04034"",""04035"",""04036"",""04037"",""04038"",""04039"",""04040"",""04041"",""04042"",""04043"",""04044"",""04045"",""04046"",""04047"",""04048"",""04049"",""04050"",""04051"",""04052"",""04053"",""04054"",""04055"",""04056"",""04057"",""04058"",""04059"",""04060"",""04061"",""04062"",""04063"",""04064"",""04065"",""04066"",""04067"",""04068"",""04069"",""04070"",""04071"",""04072"",""04073"",""04074"",""04075"",""04076"",""04077"",""04078"",""04079"",""04080"",""04081"",""04082"",""04083"",""04084"",""04085"",""04086"",""04087"",""04088"",""04089"",""04090"",""04091"",""04092"",""04093"",""04094"",""04095"",""04096"",""04097"",""04098"",""04099"",""05001"",""05002"",""05003"",""05004"",""06001"",""06002"",""06003"",""06004"",""06005"",""06006"",""06007"",""06008"",""06009"",""06010"",""07001"",""07002"",""07003"",""07004"",""07005"",""08001"",""08002"",""08003"",""08004"",""08005"",""08006"",""08007"",""08008"",""08009"",""09001"",""09002"",""09003"",""09004"",""09006"",""09007"",""09008"",""09009"",""09010"",""09011"",""09012"",""09013"",""09014"",""09015"",""09016"",""09017"",""09018"",""09019"",""09020"",""09021"",""09022"",""09023"",""09024"",""09025"",""09026"",""09027"",""09028"",""10001"",""10002"",""10003"",""10004"",""10005"",""10006"",""10007"",""10008"",""10009"",""10010"",""10011"",""10012"",""11001"",""11002"",""11003"",""11004"",""11005"",""11006"",""11007"",""11008"",""11009"",""11010"",""11011"",""11012"",""11013"",""11014"",""11015"",""12001"",""12002"",""12003"",""12004"",""12005"",""12006"",""13001"",""13002"",""13003"",""13004"",""13005"",""13006"",""13007"",""13008"",""13009"",""13010"",""13011"",""13012"",""13013"",""13014"",""13015"",""13016"",""13017"",""13018"",""14007"",""14009"",""14005"",""14010"",""15001"",""15002"",""15003"",""16006"",""16010"",""16012"",""16014"",""16015"",""16016"",""16017"",""16019"",""17001"",""17002"",""17003"",""17004"",""17005"",""17006"",""17007"",""18006"",""18007"",""18008"",""18009"",""19001"",""19002"",""19003"",""19004"",""19005"",""19006"",""19007"",""19008"",""19009"",""20001"",""20002"",""20003"",""20004"",""20005"",""20006"",""20007"",""20008"",""20009"",""20013"",""20014"",""20015"",""20016"",""20017"",""20018"",""20019"",""20020"",""20021"",""20022"",""20023_1"",""20023"",""20024"",""21001"",""21002"",""21003"",""21004"",""21005"",""21006"",""21007"",""21008_1"",""21008"",""21009"",""21010"",""21011"",""22001""]}","01001 - Growing and manufacturing of tea , 01002 - Growing and manufacturing of coffee , 01003 - Growing and manufacturing of rubber , 01004 - Market gardening and horticulture specialties , 01005 - Raising of silk worms and production of silk , 01006 - Raising of bees and production of honey , 01007 - Raising of poultry and production of eggs , 01008 - Rearing of sheep and production of wool , 01009 - Rearing of animals and production of animal products , 01010 - Agricultural and animal husbandry services , 01011 - Soil conservation, soil testing and soil desalination services , 01012 - Hunting, trapping and game propagation services , 01013 - Growing of timber, plantation, operation of tree nurseries and conserving of forest , 01014 - Gathering of tendu leaves , 01015 - Gathering of other wild growing materials , 01016 - Forestry service activities, timber cruising, afforestation and reforestation , 01017 - Logging service activities, transport of logs within the forest , 01018 - Other agriculture, animal husbandry or forestry activity n.e.c , 02001 - Fishing on commercial basis in inland waters , 02002 - Fishing on commercial basis in ocean and coastal areas , 02003 - Fish farming , 02004 - Gathering of marine materials such as natural pearls, sponges, coral etc. , 02005 - Services related to marine and fresh water fisheries, fish hatcheries and fish farms , 02006 - Other Fish farming activity n.e.c , 03001 - Mining and agglomeration of hard coal , 03002 - Mining and agglomeration of lignite , 03003 - Extraction and agglomeration of peat , 03004 - Extraction of crude petroleum and natural gas , 03005 - Service activities incidental to oil and gas extraction excluding surveying , 03006 - Mining of uranium and thorium ores , 03007 - Mining of iron ores , 03008 - Mining of non-ferrous metal ores, except uranium and thorium ores , 03009 - Mining of gemstones , 03010 - Mining of chemical and fertilizer minerals , 03011 - Mining of quarrying of abrasive materials , 03012 - Mining of mica, graphite and asbestos , 03013 - Quarrying of stones (marble/granite/dolomite), sand and clay , 03014 - Other mining and quarrying , 03015 - Mining and production of salt , 03016 - Other mining and quarrying n.e.c , 04001 - Production, processing and preservation of meat and meat products , 04002 - Production, processing and preservation of fish and fish products , 04003 - Manufacture of vegetable oil, animal oil and fats , 04004 - Processing of fruits, vegetables and edible nuts , 04005 - Manufacture of dairy products , 04006 - Manufacture of sugar , 04007 - Manufacture of cocoa, chocolates and sugar confectionery , 04008 - Flour milling , 04009 - Rice milling , 04010 - Dal milling , 04011 - Manufacture of other grain mill products , 04012 - Manufacture of bakery products , 04013 - Manufacture of starch products , 04014 - Manufacture of animal feeds , 04015 - Manufacture of other food products , 04016 - Manufacturing of wines , 04017 - Manufacture of beer , 04018 - Manufacture of malt liquors , 04019 - Distilling and blending of spirits, production of ethyl alcohol , 04020 - Manufacture of mineral water , 04021 - Manufacture of soft drinks , 04022 - Manufacture of other non-alcoholic beverages , 04023 - Manufacture of tobacco products , 04024 - Manufacture of textiles (other than by handloom) , 04025 - Manufacture of textiles using handlooms (khadi) , 04026 - Manufacture of carpet, rugs, blankets, shawls etc. (other than by hand) , 04027 - Manufacture of carpet, rugs, blankets, shawls etc. by hand , 04028 - Manufacture of wearing apparel , 04029 - Tanning and dressing of leather , 04030 - Manufacture of luggage, handbags and the like saddler and harness , 04031 - Manufacture of footwear , 04032 - Manufacture of wood and wood products, cork, straw and plaiting material , 04033 - Manufacture of paper and paper products , 04034 - Publishing, printing and reproduction of recorded media , 04035 - Manufacture of coke oven products , 04036 - Manufacture of refined petroleum products , 04037 - Processing of nuclear fuel , 04038 - Manufacture of fertilizers and nitrogen compounds , 04039 - Manufacture of plastics in primary forms and of synthetic rubber , 04040 - Manufacture of paints, varnishes and similar coatings , 04041 - Manufacture of pharmaceuticals, medicinal chemicals and botanical products , 04042 - Manufacture of soap and detergents , 04043 - Manufacture of other chemical products , 04044 - Manufacture of man-made fibers , 04045 - Manufacture of rubber products , 04046 - Manufacture of plastic products , 04047 - Manufacture of glass and glass products , 04048 - Manufacture of cement, lime and plaster , 04049 - Manufacture of articles of concrete, cement and plaster , 04050 - Manufacture of Bricks , 04051 - Manufacture of other clay and ceramic products , 04052 - Manufacture of other non-metallic mineral products , 04053 - Manufacture of pig iron, sponge iron, Direct Reduced Iron etc. , 04054 - Manufacture of Ferro alloys , 04055 - Manufacture of Ingots, billets, blooms and slabs etc. , 04056 - Manufacture of steel products , 04057 - Manufacture of basic precious and non-ferrous metals , 04058 - Manufacture of non-metallic mineral products , 04059 - Casting of metals , 04060 - Manufacture of fabricated metal products , 04061 - Manufacture of engines and turbines , 04062 - Manufacture of pumps and compressors , 04063 - Manufacture of bearings and gears , 04064 - Manufacture of ovens and furnaces , 04065 - Manufacture of lifting and handling equipment , 04066 - Manufacture of other general purpose machinery , 04067 - Manufacture of agricultural and forestry machinery , 04068 - Manufacture of Machine Tools , 04069 - Manufacture of machinery for metallurgy , 04070 - Manufacture of machinery for mining, quarrying and constructions , 04071 - Manufacture of machinery for processing of food and beverages , 04072 - Manufacture of machinery for leather and textile , 04073 - Manufacture of weapons and ammunition , 04074 - Manufacture of other special purpose machinery , 04075 - Manufacture of domestic appliances , 04076 - Manufacture of office, accounting and computing machinery , 04077 - Manufacture of electrical machinery and apparatus , 04078 - Manufacture of Radio, Television, communication equipment and apparatus , 04079 - Manufacture of medical and surgical equipment , 04080 - Manufacture of industrial process control equipment , 04081 - Manufacture of instruments and appliances for measurements and navigation , 04082 - Manufacture of optical instruments , 04083 - Manufacture of watches and clocks , 04084 - Manufacture of motor vehicles , 04085 - Manufacture of body of motor vehicles , 04086 - Manufacture of parts and accessories of motor vehicles and engines , 04087 - Building and repair of ships and boats , 04088 - Manufacture of railway locomotive and rolling stocks , 04089 - Manufacture of aircraft and spacecraft , 04090 - Manufacture of bicycles , 04091 - Manufacture of other transport equipment , 04092 - Manufacture of furniture , 04093 - Manufacture of jewellery , 04094 - Manufacture of sports goods , 04095 - Manufacture of musical instruments , 04096 - Manufacture of games and toys , 04097 - Other manufacturing n.e.c. , 04098 - Recycling of metal waste and scrap , 04099 - Recycling of non- metal waste and scrap , 05001 - Production, collection and distribution of electricity , 05002 - Manufacture and distribution of gas , 05003 - Collection, purification and distribution of water , 05004 - Other essential commodity service n.e.c , 06001 - Site preparation works , 06002 - Building of complete constructions or parts- civil contractors , 06003 - Building installation , 06004 - Building completion , 06005 - Construction and maintenance of roads, rails, bridges, tunnels, ports, harbour, runways etc. , 06006 - Construction and maintenance of power plants , 06007 - Construction and maintenance of industrial plants , 06008 - Construction and maintenance of power transmission and telecommunication lines , 06009 - Construction of water ways and water reservoirs , 06010 - Other construction activity n.e.c. , 07001 - Purchase, sale and letting of leased buildings (residential and non-residential) , 07002 - Operating of real estate of self-owned buildings (residential and non-residential) , 07003 - Developing and sub-dividing real estate into lots , 07004 - Real estate activities on a fee or contract basis , 07005 - Other real estate/renting services n.e.c , 08001 - Renting of land transport equipment , 08002 - Renting of water transport equipment , 08003 - Renting of air transport equipment , 08004 - Renting of agricultural machinery and equipment , 08005 - Renting of construction and civil engineering machinery , 08006 - Renting of office machinery and equipment , 08007 - Renting of other machinery and equipment n.e.c. , 08008 - Renting of personal and household goods n.e.c. , 08009 - Renting of other machinery n.e.c. , 09001 - Wholesale and retail sale of motor vehicles , 09002 - Repair and maintenance of motor vehicles , 09003 - Sale of motor parts and accessories- wholesale and retail , 09004 - Retail sale of automotive fuel , 09006 - Wholesale of agricultural raw material , 09007 - Wholesale of food and beverages and tobacco , 09008 - Wholesale of household goods , 09009 - Wholesale of metals and metal ores , 09010 - Wholesale of household goods , 09011 - Wholesale of construction material , 09012 - Wholesale of hardware and sanitary fittings , 09013 - Wholesale of cotton and jute , 09014 - Wholesale of raw wool and raw silk , 09015 - Wholesale of other textile fibres , 09016 - Wholesale of industrial chemicals , 09017 - Wholesale of fertilizers and pesticides , 09018 - Wholesale of electronic parts and equipment , 09019 - Wholesale of other machinery, equipment and supplies , 09020 - Wholesale of waste, scrap and materials for re-cycling , 09021 - Retail sale of food, beverages and tobacco in specialized stores , 09022 - Retail sale of other goods in specialized stores , 09023 - Retail sale in non-specialized stores , 09024 - Retail sale of textiles, apparel, footwear, leather goods , 09025 - Retail sale of other household appliances , 09026 - Retail sale of hardware, paint and glass , 09027 - Wholesale of other products n.e.c , 09028 - Retail sale of other products n.e.c , 10001 - Hotels – Star rated , 10002 - Hotels – Non-star rated , 10003 - Motels, Inns and Dharmshalas , 10004 - Guest houses and circuit houses , 10005 - Dormitories and hostels at educational institutions , 10006 - Short stay accommodations n.e.c. , 10007 - Restaurants – with bars , 10008 - Restaurants – without bars , 10009 - Canteens , 10010 - Independent caterers , 10011 - Casinos and other games of chance , 10012 - Other hospitality services n.e.c. , 11001 - Travel agencies and tour operators , 11002 - Packers and movers , 11003 - Passenger land transport , 11004 - Air transport , 11005 - Transport by urban/sub-urban railways , 11006 - Inland water transport , 11007 - Sea and coastal water transport , 11008 - Freight transport by road , 11009 - Freight transport by railways , 11010 - Forwarding of freight , 11011 - Receiving and acceptance of freight , 11012 - Cargo handling , 11013 - Storage and warehousing , 11014 - Transport via pipelines (transport of gases, liquids, slurry and other commodities) , 11015 - Other Transport and Logistics services n.e.c , 12001 - Post and courier activities , 12002 - Basic telecom services , 12003 - Value added telecom services , 12004 - Maintenance of telecom network , 12005 - Activities of the cable operators , 12006 - Other Post and Telecommunication services n.e.c , 13001 - Commercial banks, saving banks and discount houses , 13002 - Specialised institutions granting credit , 13003 - Financial leasing , 13004 - Hire-purchase financing , 13005 - Housing finance activities , 13006 - Commercial loan activities , 13007 - Credit cards , 13008 - Mutual funds , 13009 - Chit fund , 13010 - Investment activities , 13011 - Life insurance , 13012 - Pension funding , 13013 - Non-life insurance , 13014 - Administration of financial markets , 13015 - Stock brokers, sub-brokers and related activities , 13016 - Financial advisers, mortgage advisers and brokers , 13017 - Foreign exchange services , 13018 - Other financial intermediation services n.e.c. , 14007 - Cyber café , 14009 - Computer training and educational institutes , 14005 - Other IT enabled services , 14010 - Other computation related services n.e.c. , 15001 - Natural sciences and engineering , 15002 - Social sciences and humanities , 15003 - Other Research and Development activities n.e.c. , 16006 - Advertising , 16010 - Auctioneers , 16012 - Market research and public opinion polling , 16014 - Labour recruitment and provision of personnel , 16015 - Investigation and security services , 16016 - Building-cleaning and industrial cleaning activities , 16017 - Packaging activities , 16019 - Other professional services n.e.c. , 17001 - Primary education , 17002 - Secondary/ senior secondary education , 17003 - Technical and vocational secondary/ senior secondary education , 17004 - Higher education , 17005 - Education by correspondence , 17006 - Coaching centres and tuitions , 17007 - Other education services n.e.c. , 18006 - Independent blood banks , 18007 - Medical transcription , 18008 - Independent ambulance services , 18009 - Medical suppliers, agencies and stores , 19001 - Social work activities with accommodation (orphanages and old age homes) , 19002 - Social work activities without accommodation (Creches) , 19003 - Industry associations, chambers of commerce , 19004 - Professional organisations , 19005 - Trade unions , 19006 - Religious organizations , 19007 - Political organisations , 19008 - Other membership organisations n.e.c. (rotary clubs, book clubs and philatelic clubs) , 19009 - Other Social or community service n.e.c , 20001 - Motion picture production , 20002 - Film distribution , 20003 - Film laboratories , 20004 - Television channel productions , 20005 - Television channels broadcast , 20006 - Video production and distribution , 20007 - Sound recording studios , 20008 - Radio - recording and distribution , 20009 - Stage production and related activities , 20013 - Circuses and race tracks , 20014 - Video Parlours , 20015 - News agency activities , 20016 - Library and archives activities , 20017 - Museum activities , 20018 - Preservation of historical sites and buildings , 20019 - Botanical and zoological gardens , 20020 - Operation and maintenance of sports facilities , 20021 - Activities of sports and game schools , 20022 - Organisation and operation of indoor/outdoor sports and promotion and production of sporting events , 20023_1 - Sports Management, 20023 - Other sporting activities n.e.c. , 20024 - Other recreational activities n.e.c. , 21001 - Hair dressing and other beauty treatment , 21002 - Funeral and related activities , 21003 - Marriage bureaus , 21004 - Pet care services , 21005 - Sauna and steam baths, massage salons etc. , 21006 - Astrological and spiritualists’ activities , 21007 - Private households as employers of domestic staff , 21008_1 - Event Management, 21008 - Other services n.e.c. , 21009 - Speculative trading , 21010 - Futures and Options trading , 21011 - Buying and selling shares, 22001 - Extra territorial organisations and bodies (IMF, World Bank,European Commission etc.)"
ITR.ITR4.ScheduleBP.NatOfBus44AD[].Description,string,N,"{""maxLength"":75,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AD,object,N,,Computation of Persumptive Income Under 44AD
ITR.ITR4.ScheduleBP.PersumptiveInc44AD.GrsTotalTrnOver,integer,Y,"{""minimum"":0,""maximum"":30000000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AD.GrsTrnOverBank,integer,N,"{""minimum"":0,""maximum"":30000000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AD.GrsTotalTrnOverInCash,integer,N,"{""minimum"":0,""maximum"":30000000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AD.GrsTrnOverAnyOthMode,integer,N,"{""minimum"":0,""maximum"":30000000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AD.PersumptiveInc44AD6Per,integer,N,"{""minimum"":0,""maximum"":30000000,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AD.PersumptiveInc44AD8Per,integer,N,"{""minimum"":0,""maximum"":30000000,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AD.TotPersumptiveInc44AD,integer,Y,"{""minimum"":0,""maximum"":30000000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.NatOfBus44ADA,array,N,,
ITR.ITR4.ScheduleBP.NatOfBus44ADA[],object,Y,,
ITR.ITR4.ScheduleBP.NatOfBus44ADA[].NameOfBusiness,string,Y,"{""minLength"":1,""maxLength"":75,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.ScheduleBP.NatOfBus44ADA[].CodeADA,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""14001"",""14002"",""14003"",""14004"",""14006"",""14008"",""16001"",""16002"",""16003"",""16004"",""16005"",""16007"",""16008"",""16009"",""16013"",""16018"",""16019_1"",""16020"",""16021"",""18001"",""18002"",""18003"",""18004"",""18005"",""18010"",""18011"",""18012"",""18013"",""18014"",""18015"",""18016"",""18017"",""18018"",""18019"",""18020"",""20010"",""20011"",""20012""]}","14001 - Software development , 14002 - Other software consultancy , 14003 - Data processing , 14004 - Database activities and distribution of electronic content , 14006 - BPO services , 14008 - Maintenance and repair of office, accounting and computing machinery , 16001 - Legal profession , 16002 - Accounting, book-keeping and auditing profession , 16003 - Tax consultancy , 16004 - Architectural profession , 16005 - Engineering and technical consultancy , 16007 - Fashion designing , 16008 - Interior decoration , 16009 - Photography , 16013 - Business and management consultancy activities , 16018 - Secretarial activities , 16019_1 - Medical Profession, 16020 - Film Artist, 16021 - Social Media Influencers , 18001 - General hospitals , 18002 - Speciality and super speciality hospitals , 18003 - Nursing homes , 18004 - Diagnostic centres , 18005 - Pathological laboratories , 18010 - Medical clinics , 18011 - Dental practice , 18012 - Ayurveda practice , 18013 - Unani practice , 18014 - Homeopathy practice , 18015 - Nurses, physiotherapists or other para-medical practitioners , 18016 - Veterinary hospitals and practice , 18017 - Medical education , 18018 - Medical research , 18019 - Practice of other alternative medicine, 18020 - Other healthcare services , 20010 - Individual artists excluding authors , 20011 - Literary activities , 20012 - Other cultural activities n.e.c."
ITR.ITR4.ScheduleBP.NatOfBus44ADA[].Description,string,N,"{""maxLength"":75,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.ScheduleBP.PersumptiveInc44ADA,object,N,,Computation of Persumptive Income Under 44ADA (Profession)
ITR.ITR4.ScheduleBP.PersumptiveInc44ADA.GrsReceipt,integer,Y,"{""minimum"":0,""maximum"":7500000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.ScheduleBP.PersumptiveInc44ADA.GrsTrnOverBank44ADA,integer,N,"{""minimum"":0,""maximum"":7500000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44ADA.GrsTotalTrnOverInCash44ADA,integer,N,"{""minimum"":0,""maximum"":7500000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44ADA.GrsTrnOverAnyOthMode44ADA,integer,N,"{""minimum"":0,""maximum"":7500000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44ADA.TotPersumptiveInc44ADA,integer,Y,"{""minimum"":0,""maximum"":7500000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.NatOfBus44AE,array,N,,
ITR.ITR4.ScheduleBP.NatOfBus44AE[],object,Y,,
ITR.ITR4.ScheduleBP.NatOfBus44AE[].NameOfBusiness,string,Y,"{""minLength"":1,""maxLength"":75,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.ScheduleBP.NatOfBus44AE[].CodeAE,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""08001"",""11002"",""11008"",""11010"",""11011"",""11012"",""11015""]}","08001 - Renting of land transport equipment, 11002 - Packers and movers, 11008 - Freight transport by road, 11010 - Forwarding of freight, 11011 - Receiving and acceptance of freight, 11012 - Cargo handling, 11015 - Other Transport and Logistics services n.e.c"
ITR.ITR4.ScheduleBP.NatOfBus44AE[].Description,string,N,"{""maxLength"":75,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.ScheduleBP.GoodsDtlsUs44AE,array,N,"{""maxItems"":10}",
ITR.ITR4.ScheduleBP.GoodsDtlsUs44AE[],object,Y,,
ITR.ITR4.ScheduleBP.GoodsDtlsUs44AE[].RegNumberGoodsCarriage,string,Y,"{""minLength"":1,""maxLength"":11,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.ScheduleBP.GoodsDtlsUs44AE[].OwnedLeasedHiredFlag,string,Y,"{""enum"":[""OWN"",""LEASE"",""HIRED""]}",OWN : Owned; LEASE : Leased; HIRED : Hired
ITR.ITR4.ScheduleBP.GoodsDtlsUs44AE[].TonnageCapacity,integer,Y,"{""minimum"":0,""maximum"":100,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.ScheduleBP.GoodsDtlsUs44AE[].HoldingPeriod,integer,Y,"{""minimum"":1,""maximum"":12,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",Holding period in months.
ITR.ITR4.ScheduleBP.GoodsDtlsUs44AE[].PresumptiveIncome,integer,Y,"{""minimum"":7500,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AE,object,N,,Computation of Persumptive Income Under 44AE
ITR.ITR4.ScheduleBP.PersumptiveInc44AE.TotPersumInc44AE,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AE.SalInterestByFirm,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AE.TotalPersumptiveInc,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.PersumptiveInc44AE.IncChargeableUnderBus,integer,Y,"{""maximum"":99999999999999,""default"":0}",
ITR.ITR4.ScheduleBP.TurnoverGrsRcptForGSTIN,array,N,,
ITR.ITR4.ScheduleBP.TurnoverGrsRcptForGSTIN[],object,Y,,
ITR.ITR4.ScheduleBP.TurnoverGrsRcptForGSTIN[].GSTINNo,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[0-9]{2}[A-Z]{5}[0-9]{4}[A-Z][0-9A-Z]{3}""]}",
ITR.ITR4.ScheduleBP.TurnoverGrsRcptForGSTIN[].AmtTurnGrossRcptGSTIN,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.TotalTurnoverGrsRcptGSTIN,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness,object,N,,
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.PartnerMemberOwnCapital,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.SecuredLoans,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.UnSecuredLoans,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.Advances,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.SundryCreditors,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.OthrCurrLiab,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.TotCapLiabilities,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.FixedAssets,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.Investments,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.Inventories,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.SundryDebtors,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.BalWithBanks,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
